example_id                                                    | status  | run_time        |
./spec/requests/admin/users_spec.rb[1:2:1:2]                  | passed  | 0.06312 seconds |
./spec/requests/admin/users_spec.rb[1:3:1:1]                  | passed  | 0.10086 seconds |
./spec/requests/admin/users_spec.rb[1:3:1:2]                  | passed  | 0.09855 seconds |
./spec/requests/admin/users_spec.rb[1:4:1:1]                  | passed  | 0.30638 seconds |
./spec/requests/admin/users_spec.rb[1:4:1:2]                  | passed  | 0.0857 seconds  |
./spec/requests/admin/users_spec.rb[1:5:1:1]                  | passed  | 0.1189 seconds  |
./spec/requests/admin/users_spec.rb[1:5:1:2]                  | passed  | 0.04943 seconds |
./spec/requests/admin/users_spec.rb[1:6:1:1]                  | passed  | 0.0944 seconds  |
./spec/requests/admin/users_spec.rb[1:6:1:2]                  | passed  | 0.04642 seconds |
./spec/requests/admin/users_spec.rb[1:7:1:1]                  | passed  | 0.07732 seconds |
./spec/requests/admin/users_spec.rb[1:7:1:2]                  | passed  | 0.07807 seconds |
./spec/requests/admin/users_spec.rb[1:7:1:3]                  | passed  | 0.05618 seconds |
./spec/requests/admin/users_spec.rb[1:7:1:4]                  | passed  | 0.05686 seconds |
./spec/requests/admin/users_spec.rb[1:8:1:1]                  | passed  | 0.07985 seconds |
./spec/requests/admin/users_spec.rb[1:8:1:2]                  | passed  | 0.08851 seconds |
./spec/requests/admin/users_spec.rb[1:8:1:3]                  | passed  | 0.10368 seconds |
./spec/requests/admin/users_spec.rb[1:9:1:1]                  | passed  | 0.17093 seconds |
./spec/requests/admin/users_spec.rb[1:9:1:2]                  | passed  | 0.06823 seconds |
./spec/requests/api/current_user_spec.rb[1:1:1:1]             | passed  | 0.05949 seconds |
./spec/requests/api/current_user_spec.rb[1:1:2:1]             | passed  | 0.02016 seconds |
./spec/requests/api/find_replace_spec.rb[1:1:1:1]             | passed  | 0.75971 seconds |
./spec/requests/api/find_replace_spec.rb[1:1:2:1]             | passed  | 0.70559 seconds |
./spec/requests/api/find_replace_spec.rb[1:1:3:1]             | passed  | 0.73121 seconds |
./spec/requests/api/find_replace_spec.rb[1:1:3:2]             | passed  | 0.74925 seconds |
./spec/requests/api/find_replace_spec.rb[1:1:3:3]             | passed  | 0.82398 seconds |
./spec/requests/api/find_replace_spec.rb[1:1:3:4]             | passed  | 0.75295 seconds |
./spec/requests/api/find_replace_spec.rb[1:1:3:5]             | passed  | 0.69024 seconds |
./spec/requests/api/find_replace_spec.rb[1:1:3:6]             | passed  | 0.69912 seconds |
./spec/requests/api/find_replace_spec.rb[1:2:1:1]             | passed  | 0.76296 seconds |
./spec/requests/api/find_replace_spec.rb[1:2:2:1]             | passed  | 0.81859 seconds |
./spec/requests/api/find_replace_spec.rb[1:2:3:1]             | passed  | 0.79773 seconds |
./spec/requests/api/find_replace_spec.rb[1:2:3:2]             | passed  | 0.78328 seconds |
./spec/requests/api/find_replace_spec.rb[1:2:3:3]             | passed  | 0.7355 seconds  |
./spec/requests/api/find_replace_spec.rb[1:2:3:4]             | passed  | 0.71956 seconds |
./spec/requests/api/find_replace_spec.rb[1:2:3:5]             | passed  | 0.88774 seconds |
./spec/requests/api/find_replace_spec.rb[1:3:1:1]             | passed  | 0.78154 seconds |
./spec/requests/api/find_replace_spec.rb[1:3:1:2]             | passed  | 0.8755 seconds  |
./spec/requests/api/find_replace_spec.rb[1:4:1:1]             | passed  | 0.81794 seconds |
./spec/requests/api/find_replace_spec.rb[1:4:1:2]             | passed  | 0.81102 seconds |
./spec/requests/api/find_replace_spec.rb[1:5:1:1]             | passed  | 0.69364 seconds |
./spec/requests/api/find_replace_spec.rb[1:5:2:1]             | passed  | 0.91927 seconds |
./spec/requests/api/find_replace_spec.rb[1:5:2:2]             | passed  | 0.73688 seconds |
./spec/requests/api/find_replace_spec.rb[1:5:2:3]             | passed  | 0.76793 seconds |
./spec/requests/api/find_replace_spec.rb[1:5:2:4]             | passed  | 0.81696 seconds |
./spec/requests/api/find_replace_spec.rb[1:5:3:1]             | passed  | 0.74907 seconds |
./spec/requests/api/find_replace_spec.rb[1:6:1]               | passed  | 0.8304 seconds  |
./spec/requests/api/projects_spec.rb[1:1:1:1]                 | passed  | 0.09654 seconds |
./spec/requests/api/projects_spec.rb[1:1:2:1]                 | passed  | 0.09593 seconds |
./spec/requests/api/projects_spec.rb[1:1:3:1]                 | passed  | 0.23432 seconds |
./spec/requests/api/projects_spec.rb[1:1:3:2]                 | passed  | 0.17382 seconds |
./spec/requests/api/projects_spec.rb[1:1:3:3]                 | passed  | 0.16558 seconds |
./spec/requests/api/projects_spec.rb[1:1:3:4]                 | passed  | 0.2147 seconds  |
./spec/requests/api/projects_spec.rb[1:1:3:5]                 | passed  | 0.51456 seconds |
./spec/requests/api/projects_spec.rb[1:1:3:6]                 | passed  | 0.41032 seconds |
./spec/requests/api/projects_spec.rb[1:1:3:7]                 | passed  | 0.12696 seconds |
./spec/requests/api/projects_spec.rb[1:1:4:1]                 | passed  | 0.10431 seconds |
./spec/requests/api/search_spec.rb[1:1:1:1]                   | passed  | 1.35 seconds    |
./spec/requests/api/search_spec.rb[1:1:2:1]                   | passed  | 1.7 seconds     |
./spec/requests/api/search_spec.rb[1:1:2:2]                   | passed  | 1.9 seconds     |
./spec/requests/api/search_spec.rb[1:1:2:3]                   | passed  | 1.72 seconds    |
./spec/requests/api/search_spec.rb[1:1:2:4]                   | passed  | 1.86 seconds    |
./spec/requests/api/search_spec.rb[1:1:2:5]                   | passed  | 1.86 seconds    |
./spec/requests/api/search_spec.rb[1:1:2:6]                   | passed  | 1.78 seconds    |
./spec/requests/api/search_spec.rb[1:1:2:7]                   | passed  | 1.81 seconds    |
./spec/requests/api/search_spec.rb[1:1:2:8]                   | passed  | 1.83 seconds    |
./spec/requests/api/search_spec.rb[1:1:2:9]                   | passed  | 1.77 seconds    |
./spec/requests/api/search_spec.rb[1:1:2:10]                  | passed  | 1.74 seconds    |
./spec/requests/api/search_spec.rb[1:1:3:1]                   | passed  | 1.57 seconds    |
./spec/requests/api/search_spec.rb[1:1:3:2]                   | passed  | 1.65 seconds    |
./spec/requests/api/search_spec.rb[1:1:3:3]                   | passed  | 1.59 seconds    |
./spec/requests/api/search_spec.rb[1:1:3:4]                   | passed  | 1.53 seconds    |
./spec/requests/api/search_spec.rb[1:1:3:5]                   | passed  | 1.5 seconds     |
./spec/requests/api/search_spec.rb[1:1:3:6:1]                 | passed  | 1.55 seconds    |
./spec/requests/api/search_spec.rb[1:1:3:7]                   | passed  | 1.71 seconds    |
./spec/requests/api/search_spec.rb[1:1:4:1]                   | passed  | 1.55 seconds    |
./spec/requests/api/search_spec.rb[1:1:5:1]                   | passed  | 1.92 seconds    |
./spec/requests/api/search_spec.rb[1:1:5:2]                   | passed  | 1.67 seconds    |
./spec/requests/api/search_spec.rb[1:1:5:3]                   | passed  | 1.7 seconds     |
./spec/requests/api/search_spec.rb[1:1:5:4]                   | passed  | 1.74 seconds    |
./spec/requests/api/search_spec.rb[1:1:5:5]                   | passed  | 1.86 seconds    |
./spec/requests/api/search_spec.rb[1:1:5:6]                   | passed  | 1.6 seconds     |
./spec/requests/api/search_spec.rb[1:1:6:1]                   | passed  | 1.85 seconds    |
./spec/requests/api/search_spec.rb[1:1:6:2]                   | passed  | 1.7 seconds     |
./spec/requests/api/search_spec.rb[1:1:7:1]                   | passed  | 1.61 seconds    |
./spec/requests/api/search_spec.rb[1:1:7:2]                   | passed  | 1.62 seconds    |
./spec/requests/api/search_spec.rb[1:1:7:3]                   | passed  | 1.62 seconds    |
./spec/requests/api/search_spec.rb[1:1:7:4]                   | passed  | 1.57 seconds    |
./spec/requests/api/search_spec.rb[1:1:8:1]                   | passed  | 1.64 seconds    |
./spec/requests/api/search_spec.rb[1:1:8:2]                   | passed  | 1.51 seconds    |
./spec/requests/api/search_spec.rb[1:1:8:3]                   | passed  | 1.63 seconds    |
./spec/requests/api/search_spec.rb[1:1:8:4]                   | passed  | 1.67 seconds    |
./spec/requests/api/search_spec.rb[1:1:9:1]                   | passed  | 1.44 seconds    |
./spec/requests/api/search_spec.rb[1:1:9:2]                   | passed  | 1.46 seconds    |
./spec/requests/api/search_spec.rb[1:1:9:3]                   | passed  | 1.42 seconds    |
./spec/requests/api/search_spec.rb[1:1:9:4]                   | passed  | 1.63 seconds    |
./spec/requests/api/settings_spec.rb[1:1:1:1]                 | passed  | 0.01774 seconds |
./spec/requests/api/settings_spec.rb[1:1:1:2]                 | passed  | 0.05542 seconds |
./spec/requests/api/settings_spec.rb[1:1:2:1]                 | passed  | 0.02673 seconds |
./spec/requests/api/settings_spec.rb[1:2:1:1]                 | passed  | 0.01596 seconds |
./spec/requests/api/settings_spec.rb[1:2:1:2]                 | passed  | 0.01272 seconds |
./spec/requests/api/settings_spec.rb[1:2:2:1]                 | passed  | 0.02077 seconds |
./spec/requests/api/settings_spec.rb[1:2:3:1]                 | passed  | 0.03395 seconds |
./spec/requests/api/settings_spec.rb[1:2:4:1]                 | passed  | 0.02087 seconds |
./spec/requests/auth_helpers_spec.rb[1:1:1]                   | passed  | 0.13402 seconds |
./spec/requests/auth_helpers_spec.rb[1:2:1]                   | passed  | 0.01906 seconds |
./spec/requests/auth_helpers_spec.rb[1:3:1]                   | passed  | 0.0198 seconds  |
./spec/requests/components_spec.rb[1:1:1:1]                   | passed  | 2.53 seconds    |
./spec/requests/components_spec.rb[1:1:1:2]                   | passed  | 4.84 seconds    |
./spec/requests/components_spec.rb[1:1:1:3]                   | passed  | 2.46 seconds    |
./spec/requests/components_spec.rb[1:1:2:1]                   | passed  | 2.21 seconds    |
./spec/requests/components_spec.rb[1:2:1:1:1]                 | passed  | 0.91557 seconds |
./spec/requests/components_spec.rb[1:2:1:2:1]                 | passed  | 0.73342 seconds |
./spec/requests/components_spec.rb[1:2:2:1:1]                 | passed  | 1.04 seconds    |
./spec/requests/components_spec.rb[1:2:2:2:1]                 | passed  | 0.95288 seconds |
./spec/requests/components_spec.rb[1:3:1:1]                   | passed  | 4.54 seconds    |
./spec/requests/components_spec.rb[1:3:2:1]                   | passed  | 0.92826 seconds |
./spec/requests/components_spec.rb[1:3:3:1]                   | passed  | 4.17 seconds    |
./spec/requests/components_spec.rb[1:4:1:1]                   | passed  | 3.19 seconds    |
./spec/requests/components_spec.rb[1:4:2:1]                   | passed  | 3.43 seconds    |
./spec/requests/components_spec.rb[1:4:2:2]                   | passed  | 3.47 seconds    |
./spec/requests/confirmations_spec.rb[1:1:1:1]                | passed  | 0.08555 seconds |
./spec/requests/confirmations_spec.rb[1:1:1:2]                | passed  | 0.02483 seconds |
./spec/requests/format_handling_spec.rb[1:1:1:1]              | passed  | 0.08946 seconds |
./spec/requests/format_handling_spec.rb[1:1:1:2]              | passed  | 0.07833 seconds |
./spec/requests/format_handling_spec.rb[1:1:2:1]              | passed  | 0.12232 seconds |
./spec/requests/format_handling_spec.rb[1:1:2:2]              | passed  | 0.04151 seconds |
./spec/requests/format_handling_spec.rb[1:2:1:1]              | passed  | 0.07959 seconds |
./spec/requests/format_handling_spec.rb[1:2:2:1]              | passed  | 0.06495 seconds |
./spec/requests/format_handling_spec.rb[1:3:1:1]              | passed  | 0.14239 seconds |
./spec/requests/format_handling_spec.rb[1:3:2:1]              | passed  | 0.10257 seconds |
./spec/requests/format_handling_spec.rb[1:4:1:1]              | passed  | 1.26 seconds    |
./spec/requests/format_handling_spec.rb[1:4:2:1]              | passed  | 1.12 seconds    |
./spec/requests/format_handling_spec.rb[1:5:1:1]              | passed  | 0.56293 seconds |
./spec/requests/format_handling_spec.rb[1:6:1]                | passed  | 0.48636 seconds |
./spec/requests/format_handling_spec.rb[1:6:2]                | passed  | 3.65 seconds    |
./spec/requests/metrics_spec.rb[1:1:1]                        | passed  | 0.00307 seconds |
./spec/requests/password_resets_spec.rb[1:1:1:1]              | passed  | 0.10996 seconds |
./spec/requests/password_resets_spec.rb[1:1:1:2]              | passed  | 0.03695 seconds |
./spec/requests/password_resets_spec.rb[1:2:1:1]              | passed  | 0.12409 seconds |
./spec/requests/password_resets_spec.rb[1:2:1:2]              | passed  | 0.40866 seconds |
./spec/requests/password_resets_spec.rb[1:2:1:3]              | passed  | 0.02866 seconds |
./spec/requests/project_access_requests_spec.rb[1:1:1:1]      | passed  | 0.06559 seconds |
./spec/requests/project_access_requests_spec.rb[1:1:1:2]      | passed  | 0.08029 seconds |
./spec/requests/project_access_requests_spec.rb[1:1:2:1]      | passed  | 0.07588 seconds |
./spec/requests/project_access_requests_spec.rb[1:1:2:2]      | passed  | 0.12602 seconds |
./spec/requests/project_access_requests_spec.rb[1:2:1:1]      | passed  | 0.23759 seconds |
./spec/requests/project_access_requests_spec.rb[1:2:1:2]      | passed  | 0.1376 seconds  |
./spec/requests/project_access_requests_spec.rb[1:2:2:1]      | passed  | 0.59422 seconds |
./spec/requests/project_access_requests_spec.rb[1:2:2:2]      | passed  | 0.25926 seconds |
./spec/requests/rate_limiting_spec.rb[1:1:1]                  | passed  | 0.017 seconds   |
./spec/requests/rate_limiting_spec.rb[1:2:1]                  | passed  | 0.10392 seconds |
./spec/requests/rate_limiting_spec.rb[1:2:2]                  | passed  | 0.40049 seconds |
./spec/requests/rate_limiting_spec.rb[1:3:1]                  | passed  | 0.35972 seconds |
./spec/requests/rate_limiting_spec.rb[1:3:2]                  | passed  | 0.28426 seconds |
./spec/requests/rate_limiting_spec.rb[1:4:1]                  | passed  | 0.39638 seconds |
./spec/requests/rate_limiting_spec.rb[1:4:2]                  | passed  | 0.48567 seconds |
./spec/requests/rate_limiting_spec.rb[1:4:3]                  | passed  | 0.70534 seconds |
./spec/requests/rate_limiting_spec.rb[1:5:1]                  | passed  | 0.04184 seconds |
./spec/requests/registrations_spec.rb[1:1:1]                  | passed  | 0.02453 seconds |
./spec/requests/registrations_spec.rb[1:2:1]                  | passed  | 0.05143 seconds |
./spec/requests/registrations_spec.rb[1:3:1]                  | passed  | 0.67046 seconds |
./spec/requests/registrations_spec.rb[1:4:1]                  | passed  | 0.03316 seconds |
./spec/requests/registrations_spec.rb[1:5:1]                  | passed  | 0.36026 seconds |
./spec/requests/registrations_spec.rb[1:6:1]                  | passed  | 0.40204 seconds |
./spec/requests/registrations_spec.rb[1:7:1]                  | passed  | 0.12038 seconds |
./spec/requests/registrations_spec.rb[1:8:1]                  | passed  | 0.14288 seconds |
./spec/requests/registrations_spec.rb[1:9:1:1:1]              | passed  | 0.03517 seconds |
./spec/requests/registrations_spec.rb[1:9:1:2:1]              | passed  | 0.01975 seconds |
./spec/requests/registrations_spec.rb[1:9:2:1:1]              | passed  | 0.0577 seconds  |
./spec/requests/registrations_spec.rb[1:9:2:1:2]              | passed  | 0.04916 seconds |
./spec/requests/registrations_spec.rb[1:9:2:1:3]              | passed  | 0.0748 seconds  |
./spec/requests/registrations_spec.rb[1:9:2:2:1]              | passed  | 0.05196 seconds |
./spec/requests/registrations_spec.rb[1:9:2:3:1]              | passed  | 0.0141 seconds  |
./spec/requests/rule_satisfactions_spec.rb[1:1:1:1]           | passed  | 0.82628 seconds |
./spec/requests/rule_satisfactions_spec.rb[1:1:1:2]           | passed  | 0.97557 seconds |
./spec/requests/rule_satisfactions_spec.rb[1:1:1:3]           | passed  | 0.79566 seconds |
./spec/requests/rule_satisfactions_spec.rb[1:1:2:1]           | passed  | 0.88221 seconds |
./spec/requests/rule_satisfactions_spec.rb[1:1:3:1]           | passed  | 0.92644 seconds |
./spec/requests/rule_satisfactions_spec.rb[1:1:4:1]           | passed  | 0.92082 seconds |
./spec/requests/rule_satisfactions_spec.rb[1:2:1:1]           | passed  | 0.91314 seconds |
./spec/requests/rule_satisfactions_spec.rb[1:2:1:2]           | passed  | 0.96961 seconds |
./spec/requests/rule_satisfactions_spec.rb[1:2:1:3]           | passed  | 0.79905 seconds |
./spec/requests/rule_satisfactions_spec.rb[1:2:2:1]           | passed  | 1.27 seconds    |
./spec/requests/rule_satisfactions_spec.rb[1:2:3:1]           | passed  | 0.8634 seconds  |
./spec/requests/rule_satisfactions_spec.rb[1:3:1]             | passed  | 0.87758 seconds |
./spec/requests/rule_satisfactions_spec.rb[1:3:2]             | passed  | 1.06 seconds    |
./spec/requests/rules_spec.rb[1:1:1:1]                        | passed  | 1.01 seconds    |
./spec/requests/rules_spec.rb[1:1:1:2]                        | passed  | 1.31 seconds    |
./spec/requests/rules_spec.rb[1:1:1:3]                        | passed  | 0.93685 seconds |
./spec/requests/rules_spec.rb[1:1:1:4]                        | passed  | 0.88848 seconds |
./spec/requests/rules_spec.rb[1:1:1:5]                        | passed  | 1.13 seconds    |
./spec/requests/rules_spec.rb[1:1:2:1]                        | passed  | 2.92 seconds    |
./spec/requests/security_headers_spec.rb[1:1:1]               | passed  | 0.02423 seconds |
./spec/requests/security_headers_spec.rb[1:1:2]               | passed  | 0.02899 seconds |
./spec/requests/security_headers_spec.rb[1:1:3]               | passed  | 0.0451 seconds  |
./spec/requests/security_headers_spec.rb[1:1:4]               | passed  | 0.02509 seconds |
./spec/requests/security_headers_spec.rb[1:1:5]               | passed  | 0.03175 seconds |
./spec/requests/security_headers_spec.rb[1:2:1]               | passed  | 0.27158 seconds |
./spec/requests/security_requirements_guides_spec.rb[1:1:1:1] | passed  | 0.90573 seconds |
./spec/requests/security_requirements_guides_spec.rb[1:1:1:2] | passed  | 0.84049 seconds |
./spec/requests/security_requirements_guides_spec.rb[1:1:2:1] | passed  | 0.81714 seconds |
./spec/requests/security_requirements_guides_spec.rb[1:2:1:1] | passed  | 0.49031 seconds |
./spec/requests/security_requirements_guides_spec.rb[1:2:1:2] | passed  | 0.50396 seconds |
./spec/requests/security_requirements_guides_spec.rb[1:2:2:1] | passed  | 0.46595 seconds |
./spec/requests/security_requirements_guides_spec.rb[1:3:1:1] | passed  | 0.46304 seconds |
./spec/requests/security_requirements_guides_spec.rb[1:3:2:1] | passed  | 0.08947 seconds |
./spec/requests/security_requirements_guides_spec.rb[1:3:3:1] | passed  | 0.02504 seconds |
./spec/requests/security_requirements_guides_spec.rb[1:4:1:1] | passed  | 1.8 seconds     |
./spec/requests/security_requirements_guides_spec.rb[1:4:2:1] | passed  | 1.68 seconds    |
./spec/requests/security_requirements_guides_spec.rb[1:4:3:1] | passed  | 0.42741 seconds |
./spec/requests/sessions_spec.rb[1:1:1:1]                     | pending | 0.00001 seconds |
./spec/requests/sessions_spec.rb[1:1:2:1]                     | passed  | 0.04388 seconds |
./spec/requests/sessions_spec.rb[1:2:1:1]                     | passed  | 0.07885 seconds |
./spec/requests/sessions_spec.rb[1:2:1:2]                     | passed  | 0.03848 seconds |
./spec/requests/sessions_spec.rb[1:2:2:1]                     | passed  | 0.03388 seconds |
./spec/requests/sessions_spec.rb[1:2:3:1]                     | passed  | 0.02055 seconds |
./spec/requests/sessions_spec.rb[1:2:4:1]                     | passed  | 0.03479 seconds |
./spec/requests/sessions_spec.rb[1:3:1:1]                     | passed  | 0.02471 seconds |
./spec/requests/sessions_spec.rb[1:3:1:2]                     | passed  | 0.02884 seconds |
./spec/requests/sessions_spec.rb[1:3:2:1]                     | passed  | 0.03357 seconds |
./spec/requests/sessions_spec.rb[1:4:1:1]                     | passed  | 0.04308 seconds |
./spec/requests/sessions_spec.rb[1:4:2:1]                     | passed  | 0.05325 seconds |
./spec/requests/sessions_spec.rb[1:4:3:1]                     | passed  | 0.03434 seconds |
./spec/requests/sessions_spec.rb[1:4:4:1]                     | passed  | 0.06266 seconds |
./spec/requests/stigs_spec.rb[1:1:1]                          | passed  | 0.61575 seconds |
./spec/requests/stigs_spec.rb[1:2:1]                          | passed  | 0.53573 seconds |
./spec/requests/stigs_spec.rb[1:2:2]                          | passed  | 0.41701 seconds |
./spec/requests/unlocks_spec.rb[1:1:1:1]                      | passed  | 0.12981 seconds |
./spec/requests/unlocks_spec.rb[1:1:1:2]                      | passed  | 0.03406 seconds |
./spec/requests/users_spec.rb[1:1:1]                          | passed  | 0.03917 seconds |
./spec/requests/users_spec.rb[1:1:2]                          | passed  | 0.06975 seconds |
./spec/requests/users_spec.rb[1:1:3]                          | passed  | 0.05984 seconds |
./spec/requests/users_spec.rb[1:2:1]                          | passed  | 0.04998 seconds |
./spec/requests/users_spec.rb[1:2:2]                          | passed  | 0.04745 seconds |
./spec/requests/users_spec.rb[1:3:1]                          | passed  | 0.27164 seconds |
./spec/requests/users_spec.rb[1:4:1]                          | passed  | 0.02187 seconds |
./spec/requests/users_spec.rb[1:5:1]                          | passed  | 0.09945 seconds |
./spec/routing/spa_routes_spec.rb[1:1:1]                      | passed  | 0.02374 seconds |
./spec/routing/spa_routes_spec.rb[1:1:2]                      | passed  | 0.02456 seconds |
./spec/routing/spa_routes_spec.rb[1:1:3]                      | passed  | 0.02033 seconds |
./spec/routing/spa_routes_spec.rb[1:1:4]                      | passed  | 0.02253 seconds |
./spec/routing/spa_routes_spec.rb[1:1:5]                      | passed  | 0.02838 seconds |
./spec/routing/spa_routes_spec.rb[1:1:6]                      | passed  | 0.02255 seconds |
./spec/routing/spa_routes_spec.rb[1:1:7]                      | passed  | 0.02665 seconds |
./spec/routing/spa_routes_spec.rb[1:1:8]                      | passed  | 0.01776 seconds |
./spec/routing/spa_routes_spec.rb[1:1:9]                      | passed  | 0.02893 seconds |
./spec/routing/spa_routes_spec.rb[1:1:10]                     | passed  | 0.02081 seconds |
./spec/routing/spa_routes_spec.rb[1:1:11]                     | passed  | 0.02226 seconds |
./spec/routing/spa_routes_spec.rb[1:1:12]                     | passed  | 0.02749 seconds |
./spec/routing/spa_routes_spec.rb[1:1:13]                     | passed  | 0.01992 seconds |
./spec/routing/spa_routes_spec.rb[1:1:14]                     | passed  | 0.01753 seconds |
./spec/routing/spa_routes_spec.rb[1:1:15]                     | passed  | 0.01686 seconds |
./spec/routing/spa_routes_spec.rb[1:1:16]                     | passed  | 0.02174 seconds |
./spec/routing/spa_routes_spec.rb[1:1:17]                     | passed  | 0.02891 seconds |
./spec/routing/spa_routes_spec.rb[1:1:18]                     | passed  | 0.03085 seconds |
./spec/routing/spa_routes_spec.rb[1:1:19]                     | passed  | 0.03148 seconds |
./spec/routing/spa_routes_spec.rb[1:1:20]                     | passed  | 0.02588 seconds |
./spec/routing/spa_routes_spec.rb[1:1:21]                     | passed  | 0.01707 seconds |
./spec/routing/spa_routes_spec.rb[1:1:22]                     | passed  | 0.02082 seconds |
./spec/routing/spa_routes_spec.rb[1:2:1]                      | passed  | 0.00126 seconds |
./spec/services/find_replace_service_spec.rb[1:1:1:1]         | passed  | 0.89792 seconds |
./spec/services/find_replace_service_spec.rb[1:1:1:2]         | passed  | 0.93314 seconds |
./spec/services/find_replace_service_spec.rb[1:1:1:3]         | passed  | 0.99824 seconds |
./spec/services/find_replace_service_spec.rb[1:1:2:1]         | passed  | 0.98167 seconds |
./spec/services/find_replace_service_spec.rb[1:1:2:2]         | passed  | 1.04 seconds    |
./spec/services/find_replace_service_spec.rb[1:1:3:1]         | passed  | 0.89776 seconds |
./spec/services/find_replace_service_spec.rb[1:1:3:2]         | passed  | 0.86601 seconds |
./spec/services/find_replace_service_spec.rb[1:1:4:1]         | passed  | 0.89891 seconds |
./spec/services/find_replace_service_spec.rb[1:1:4:2]         | passed  | 0.86976 seconds |
./spec/services/find_replace_service_spec.rb[1:1:4:3]         | passed  | 0.924 seconds   |
./spec/services/find_replace_service_spec.rb[1:2:1]           | passed  | 0.87937 seconds |
./spec/services/find_replace_service_spec.rb[1:2:2]           | passed  | 0.85535 seconds |
./spec/services/find_replace_service_spec.rb[1:2:3]           | passed  | 1.02 seconds    |
./spec/services/find_replace_service_spec.rb[1:2:4]           | passed  | 0.90211 seconds |
./spec/services/find_replace_service_spec.rb[1:2:5]           | passed  | 0.94384 seconds |
./spec/services/find_replace_service_spec.rb[1:3:1]           | passed  | 0.94748 seconds |
./spec/services/find_replace_service_spec.rb[1:3:2]           | passed  | 0.89834 seconds |
./spec/services/find_replace_service_spec.rb[1:4:1]           | passed  | 2.22 seconds    |
./spec/services/find_replace_service_spec.rb[1:4:2]           | passed  | 1.06 seconds    |
./spec/services/find_replace_service_spec.rb[1:4:3]           | passed  | 0.94762 seconds |
./spec/services/find_replace_service_spec.rb[1:5:1]           | passed  | 1.01 seconds    |
./spec/services/find_replace_service_spec.rb[1:5:2]           | passed  | 0.90311 seconds |
./spec/services/find_replace_service_spec.rb[1:5:3]           | passed  | 0.97049 seconds |
./spec/services/find_replace_service_spec.rb[1:5:4]           | passed  | 1.04 seconds    |
./spec/services/find_replace_service_spec.rb[1:5:5]           | passed  | 1.01 seconds    |
./spec/services/find_replace_service_spec.rb[1:6:1]           | passed  | 6.31 seconds    |
./spec/services/search_abbreviation_service_spec.rb[1:1:1]    | passed  | 0.00362 seconds |
./spec/services/search_abbreviation_service_spec.rb[1:1:2]    | passed  | 0.01784 seconds |
./spec/services/search_abbreviation_service_spec.rb[1:2:1]    | passed  | 0.01446 seconds |
./spec/services/search_abbreviation_service_spec.rb[1:2:2]    | passed  | 0.03022 seconds |
./spec/services/search_abbreviation_service_spec.rb[1:2:3]    | passed  | 0.01881 seconds |
./spec/services/search_abbreviation_service_spec.rb[1:3:1]    | passed  | 0.00745 seconds |
./spec/services/search_abbreviation_service_spec.rb[1:3:2]    | passed  | 0.01569 seconds |
./spec/services/search_abbreviation_service_spec.rb[1:3:3]    | passed  | 0.02381 seconds |
./spec/services/search_abbreviation_service_spec.rb[1:3:4]    | passed  | 0.03415 seconds |
./spec/services/search_abbreviation_service_spec.rb[1:4:1]    | passed  | 0.01216 seconds |
./spec/services/search_abbreviation_service_spec.rb[1:4:2]    | passed  | 0.0057 seconds  |
./spec/services/search_abbreviation_service_spec.rb[1:4:3]    | passed  | 0.00462 seconds |
./spec/services/search_abbreviation_service_spec.rb[1:4:4]    | passed  | 0.00461 seconds |
./spec/services/search_abbreviation_service_spec.rb[1:4:5]    | passed  | 0.00796 seconds |
./spec/services/search_abbreviation_service_spec.rb[1:4:6]    | passed  | 0.0067 seconds  |
./spec/services/search_abbreviation_service_spec.rb[1:4:7]    | passed  | 0.01723 seconds |
./spec/services/search_abbreviation_service_spec.rb[1:4:8]    | passed  | 0.05331 seconds |
./spec/services/search_abbreviation_service_spec.rb[1:5:1]    | passed  | 0.01455 seconds |
./spec/services/search_query_service_spec.rb[1:1:1:1]         | passed  | 0.00037 seconds |
./spec/services/search_query_service_spec.rb[1:1:1:2]         | passed  | 0.00028 seconds |
./spec/services/search_query_service_spec.rb[1:1:2:1]         | passed  | 0.00246 seconds |
./spec/services/search_query_service_spec.rb[1:1:2:2]         | passed  | 0.00198 seconds |
./spec/services/search_query_service_spec.rb[1:1:2:3]         | passed  | 0.00344 seconds |
./spec/services/search_query_service_spec.rb[1:1:2:4]         | passed  | 0.00054 seconds |
./spec/services/search_query_service_spec.rb[1:1:2:5]         | passed  | 0.00064 seconds |
./spec/services/search_query_service_spec.rb[1:1:3:1]         | passed  | 0.00054 seconds |
./spec/services/search_query_service_spec.rb[1:1:3:2]         | passed  | 0.00129 seconds |
./spec/services/search_query_service_spec.rb[1:1:4:1]         | passed  | 0.00773 seconds |
./spec/services/search_query_service_spec.rb[1:1:4:2]         | passed  | 0.00042 seconds |
./spec/services/search_query_service_spec.rb[1:1:4:3]         | passed  | 0.00151 seconds |
./spec/services/search_query_service_spec.rb[1:1:4:4]         | passed  | 0.0006 seconds  |
./spec/services/search_query_service_spec.rb[1:1:4:5]         | passed  | 0.00357 seconds |
./spec/services/search_query_service_spec.rb[1:1:5:1]         | passed  | 0.00541 seconds |
./spec/services/search_query_service_spec.rb[1:1:5:2]         | passed  | 0.02326 seconds |
./spec/services/search_query_service_spec.rb[1:2:1]           | passed  | 0.00038 seconds |
